bigram	frequency	relative frequency	mutual information
vicodin foster	1.0	0.00014297969688304262	0.001826771030874842
boston massachusetts	1.0	0.00014297969688304262	0.0008375140624340937
stroke dr	1.0	0.00014297969688304262	0.0006829334558105011
attract males	1.0	0.00014297969688304262	0.0015408116371087568
kjell bjartveit	1.0	0.00014297969688304262	0.001826771030874842
conducting phase	1.0	0.00014297969688304262	0.0015408116371087568
save plants	1.0	0.00014297969688304262	0.001826771030874842
pending retirement	1.0	0.00014297969688304262	0.001826771030874842
drotrecogin alfa	1.0	0.00014297969688304262	0.001826771030874842
iraqi cabinet	1.0	0.00014297969688304262	0.0010875767212605567
young left	1.0	0.00014297969688304262	0.001826771030874842
judge ruled	1.0	0.00014297969688304262	0.0013735361150266417
decline begins	1.0	0.00014297969688304262	0.0013735361150266417
heavy smokers	1.0	0.00014297969688304262	0.001826771030874842
crossing law	1.0	0.00014297969688304262	0.001826771030874842
high pathogens	1.0	0.00014297969688304262	0.0008768344867263255
slaughter millions	1.0	0.00014297969688304262	0.001826771030874842
pregnancy complication	1.0	0.00014297969688304262	0.0010875767212605567
extremely high	1.0	0.00014297969688304262	0.0015408116371087568
dr kjell	1.0	0.00014297969688304262	0.0008016173274944714
reduced cognitive	1.0	0.00014297969688304262	0.0015408116371087568
american compared	1.0	0.00014297969688304262	0.0009688928495765864
open question	1.0	0.00014297969688304262	0.0015408116371087568
office estimated	1.0	0.00014297969688304262	0.0012548522433426716
legislative representative	1.0	0.00014297969688304262	0.001826771030874842
low folate	1.0	0.00014297969688304262	0.0010875767212605567
case roberts	1.0	0.00014297969688304262	0.0012548522433426716
congressional budget	1.0	0.00014297969688304262	0.001826771030874842
physicians closely	1.0	0.00014297969688304262	0.0013735361150266417
2005 reuters	1.0	0.00014297969688304262	0.0012548522433426716
research based	1.0	0.00014297969688304262	0.0010875767212605567
primary source	1.0	0.00014297969688304262	0.001826771030874842
act imposes	1.0	0.00014297969688304262	0.0011627938804924106
floor speech	1.0	0.00014297969688304262	0.0013735361150266417
oldest son	1.0	0.00014297969688304262	0.001826771030874842
rodham clinton	1.0	0.00014297969688304262	0.001826771030874842
fine qualities	1.0	0.00014297969688304262	0.001826771030874842
flu virus	1.0	0.00014297969688304262	0.0008016173274944714
study evaluating	1.0	0.00014297969688304262	0.0006343418054123565
hispanics 65	1.0	0.00014297969688304262	0.0013735361150266417
cushman executive	1.0	0.00014297969688304262	0.001826771030874842
sex marriages	1.0	0.00014297969688304262	0.0010875767212605567
rehnquist passed	1.0	0.00014297969688304262	0.0012548522433426716
drug nelfinavir	1.0	0.00014297969688304262	0.0008016173274944714
blocked developments	1.0	0.00014297969688304262	0.001826771030874842
possibilities exist	1.0	0.00014297969688304262	0.001826771030874842
preeclampsia preterm	1.0	0.00014297969688304262	0.0010239815192770142
risk news	1.0	0.00014297969688304262	0.00033707890458689523
democrats votes	1.0	0.00014297969688304262	0.0007685955324072721
reported pfaus	1.0	0.00014297969688304262	0.0008375140624340937
iraqi court	1.0	0.00014297969688304262	0.0010875767212605567
face barriers	1.0	0.00014297969688304262	0.0013735361150266417
circuit considered	1.0	0.00014297969688304262	0.001826771030874842
told cnn	1.0	0.00014297969688304262	0.0015408116371087568
smoking triples	1.0	0.00014297969688304262	0.0009203011991784416
proposition 22	1.0	0.00014297969688304262	0.001826771030874842
decision making	1.0	0.00014297969688304262	0.0015408116371087568
natural host	1.0	0.00014297969688304262	0.001826771030874842
complicated illnesses	1.0	0.00014297969688304262	0.001826771030874842
artery exam	1.0	0.00014297969688304262	0.001826771030874842
20 years	1.0	0.00014297969688304262	0.0015408116371087568
home message	1.0	0.00014297969688304262	0.0013735361150266417
human studies	1.0	0.00014297969688304262	0.0010875767212605567
democrat mark	1.0	0.00014297969688304262	0.0015408116371087568
increase post	1.0	0.00014297969688304262	0.0010875767212605567
analysis looked	1.0	0.00014297969688304262	0.0015408116371087568
sen mitch	1.0	0.00014297969688304262	0.0010875767212605567
17th chief	1.0	0.00014297969688304262	0.001826771030874842
budget office	1.0	0.00014297969688304262	0.0015408116371087568
flu remain	1.0	0.00014297969688304262	0.0008016173274944714
141 works	1.0	0.00014297969688304262	0.0010239815192770142
loss disparities	1.0	0.00014297969688304262	0.0012548522433426716
heart president	1.0	0.00014297969688304262	0.0010239815192770142
sexually functional	1.0	0.00014297969688304262	0.001826771030874842
exercise issues	1.0	0.00014297969688304262	0.001826771030874842
higher rate	1.0	0.00014297969688304262	0.0011627938804924106
wed full	1.0	0.00014297969688304262	0.001826771030874842
time passion	1.0	0.00014297969688304262	0.0007685955324072721
postpartum hemorrhage	1.0	0.00014297969688304262	0.0015408116371087568
review preeclampsia	1.0	0.00014297969688304262	0.001826771030874842
increased incidence	1.0	0.00014297969688304262	0.0011627938804924106
records primary	1.0	0.00014297969688304262	0.0012548522433426716
african american	1.0	0.00014297969688304262	0.0015408116371087568
issue gov	1.0	0.00014297969688304262	0.0010875767212605567
mass index	1.0	0.00014297969688304262	0.0013735361150266417
early signal	1.0	0.00014297969688304262	0.0012548522433426716
harvard lawyer	1.0	0.00014297969688304262	0.0009688928495765864
senate george	1.0	0.00014297969688304262	0.0007685955324072721
called home	1.0	0.00014297969688304262	0.0010875767212605567
face justice	1.0	0.00014297969688304262	0.0013735361150266417
smoking researchers	1.0	0.00014297969688304262	0.0009203011991784416
max baucus	1.0	0.00014297969688304262	0.001826771030874842
september 7	1.0	0.00014297969688304262	0.0012548522433426716
public policy	1.0	0.00014297969688304262	0.0010239815192770142
viruses constantly	1.0	0.00014297969688304262	0.0009203011991784416
hollywood actors	1.0	0.00014297969688304262	0.0012548522433426716
early interventions	1.0	0.00014297969688304262	0.0012548522433426716
cardiovascular disease	1.0	0.00014297969688304262	0.001826771030874842
care naturally	1.0	0.00014297969688304262	0.0011627938804924106
influenza laboratory	1.0	0.00014297969688304262	0.0013735361150266417
diagnosis sudden	1.0	0.00014297969688304262	0.001826771030874842
health treatment	1.0	0.00014297969688304262	0.0006120362543682406
cnn john	1.0	0.00014297969688304262	0.0012548522433426716
mexico pombo	1.0	0.00014297969688304262	0.001826771030874842
roberts nomination	1.0	0.00014297969688304262	0.00038427914658589334
william french	1.0	0.00014297969688304262	0.0015408116371087568
disease lose	1.0	0.00014297969688304262	0.0008016173274944714
sudden change	1.0	0.00014297969688304262	0.0015408116371087568
1999 2000	1.0	0.00014297969688304262	0.001826771030874842
cancer diseases	1.0	0.00014297969688304262	0.0005515546686680083
poor health	1.0	0.00014297969688304262	0.001826771030874842
codes 430	1.0	0.00014297969688304262	0.0011627938804924106
ana pregnancy	1.0	0.00014297969688304262	0.001826771030874842
42 263	1.0	0.00014297969688304262	0.001826771030874842
dianne feinstein	1.0	0.00014297969688304262	0.001826771030874842
general william	1.0	0.00014297969688304262	0.0011627938804924106
high invaded	1.0	0.00014297969688304262	0.0008768344867263255
harvard school	1.0	0.00014297969688304262	0.0009688928495765864
viruses infected	1.0	0.00014297969688304262	0.0009203011991784416
lower stroke	1.0	0.00014297969688304262	0.0013735361150266417
health copyright	1.0	0.00014297969688304262	0.0006120362543682406
iraqi lawyers	1.0	0.00014297969688304262	0.0010875767212605567
day extension	1.0	0.00014297969688304262	0.0009203011991784416
understand sexual	1.0	0.00014297969688304262	0.0015408116371087568
notes roberts	1.0	0.00014297969688304262	0.001826771030874842
roberts widely	1.0	0.00014297969688304262	0.00038427914658589334
medical world	1.0	0.00014297969688304262	0.0005332159962574519
begins years	1.0	0.00014297969688304262	0.001826771030874842
whitewater special	1.0	0.00014297969688304262	0.001826771030874842
ischaemic heart	1.0	0.00014297969688304262	0.001826771030874842
sen fred	1.0	0.00014297969688304262	0.0010875767212605567
000 men	1.0	0.00014297969688304262	0.0015408116371087568
journal roundup	1.0	0.00014297969688304262	0.0008016173274944714
roller coaster	1.0	0.00014297969688304262	0.001826771030874842
swing vote	1.0	0.00014297969688304262	0.001826771030874842
courtroom prior	1.0	0.00014297969688304262	0.001826771030874842
house oks	1.0	0.00014297969688304262	0.00048263613864118685
senate democrats	1.0	0.00014297969688304262	0.0007685955324072721
animals white	1.0	0.00014297969688304262	0.0012548522433426716
major threat	1.0	0.00014297969688304262	0.001826771030874842
veterans administration	1.0	0.00014297969688304262	0.0015408116371087568
flu strain	1.0	0.00014297969688304262	0.0008016173274944714
source american	1.0	0.00014297969688304262	0.0015408116371087568
linda lambert	1.0	0.00014297969688304262	0.001826771030874842
showbiz full	1.0	0.00014297969688304262	0.001826771030874842
fox studios	1.0	0.00014297969688304262	0.0015408116371087568
intracerebral hemorrhage	1.0	0.00014297969688304262	0.001826771030874842
national health	1.0	0.00014297969688304262	0.0010875767212605567
upheld tradition	1.0	0.00014297969688304262	0.001826771030874842
gained control	1.0	0.00014297969688304262	0.001826771030874842
species ability	1.0	0.00014297969688304262	0.0007685955324072721
smart harvard	1.0	0.00014297969688304262	0.001826771030874842
louisiana ron	1.0	0.00014297969688304262	0.001826771030874842
researcher argue	1.0	0.00014297969688304262	0.0013735361150266417
comparatively mild	1.0	0.00014297969688304262	0.001826771030874842
rights association	1.0	0.00014297969688304262	0.0010875767212605567
senate judiciary	1.0	0.00014297969688304262	0.0007685955324072721
prosecutor involved	1.0	0.00014297969688304262	0.001826771030874842
senator twenty	1.0	0.00014297969688304262	0.001826771030874842
practices medicine	1.0	0.00014297969688304262	0.001826771030874842
utero fetal	1.0	0.00014297969688304262	0.001826771030874842
physician foster	1.0	0.00014297969688304262	0.001826771030874842
executive director	1.0	0.00014297969688304262	0.0015408116371087568
closely divided	1.0	0.00014297969688304262	0.0015408116371087568
safe time	1.0	0.00014297969688304262	0.001826771030874842
wear seat	1.0	0.00014297969688304262	0.0015408116371087568
al hassan	1.0	0.00014297969688304262	0.001826771030874842
judiciary committee	1.0	0.00014297969688304262	0.001826771030874842
schwarzenegger supreme	1.0	0.00014297969688304262	0.0009688928495765864
federal regulators	1.0	0.00014297969688304262	0.0011627938804924106
harm protected	1.0	0.00014297969688304262	0.0015408116371087568
emeritus professor	1.0	0.00014297969688304262	0.001826771030874842
vest roberts	1.0	0.00014297969688304262	0.001826771030874842
health risks	1.0	0.00014297969688304262	0.0006120362543682406
homocysteine drop	1.0	0.00014297969688304262	0.0013735361150266417
foster cruises	1.0	0.00014297969688304262	0.0005515546686680083
regime allawi	1.0	0.00014297969688304262	0.001826771030874842
rochester minnesota	1.0	0.00014297969688304262	0.001826771030874842
health message	1.0	0.00014297969688304262	0.0006120362543682406
system sharply	1.0	0.00014297969688304262	0.0011627938804924106
kidney graft	1.0	0.00014297969688304262	0.0013735361150266417
researchers wrote	1.0	0.00014297969688304262	0.00048263613864118685
dr gregory	1.0	0.00014297969688304262	0.0008016173274944714
develop melanoma	1.0	0.00014297969688304262	0.0015408116371087568
confirmation process	1.0	0.00014297969688304262	0.0012548522433426716
william rehnquist	1.0	0.00014297969688304262	0.0015408116371087568
human strain	1.0	0.00014297969688304262	0.0010875767212605567
cancer dropping	1.0	0.00014297969688304262	0.0005515546686680083
special victims	1.0	0.00014297969688304262	0.0013735361150266417
death risk	1.0	0.00014297969688304262	0.0009688928495765864
diet rich	1.0	0.00014297969688304262	0.0015408116371087568
intrauterine exposure	1.0	0.00014297969688304262	0.001826771030874842
dr linda	1.0	0.00014297969688304262	0.0008016173274944714
england journal	1.0	0.00014297969688304262	0.0015408116371087568
bush poised	1.0	0.00014297969688304262	0.0008016173274944714
create emmy	1.0	0.00014297969688304262	0.0009203011991784416
works researchers	1.0	0.00014297969688304262	0.0012548522433426716
house colleagues	1.0	0.00014297969688304262	0.00048263613864118685
custom health	1.0	0.00014297969688304262	0.001826771030874842
full story	1.0	0.00014297969688304262	0.0011627938804924106
users patients	1.0	0.00014297969688304262	0.001826771030874842
klaus stohr	1.0	0.00014297969688304262	0.001826771030874842
presidential candidates	1.0	0.00014297969688304262	0.001826771030874842
associate justice	1.0	0.00014297969688304262	0.0015408116371087568
nelfinavir boosts	1.0	0.00014297969688304262	0.001826771030874842
humans washington	1.0	0.00014297969688304262	0.0008768344867263255
confirmation attention	1.0	0.00014297969688304262	0.0012548522433426716
called eros	1.0	0.00014297969688304262	0.0010875767212605567
current rules	1.0	0.00014297969688304262	0.001826771030874842
18 people	1.0	0.00014297969688304262	0.001826771030874842
stroke deaths	1.0	0.00014297969688304262	0.0006829334558105011
great reform	1.0	0.00014297969688304262	0.0015408116371087568
moyer medpage	1.0	0.00014297969688304262	0.001826771030874842
east room	1.0	0.00014297969688304262	0.0015408116371087568
investigators suggest	1.0	0.00014297969688304262	0.0008768344867263255
final year	1.0	0.00014297969688304262	0.001826771030874842
vote roberts	1.0	0.00014297969688304262	0.0008016173274944714
america stands	1.0	0.00014297969688304262	0.001826771030874842
cancer men	1.0	0.00014297969688304262	0.0005515546686680083
women melanoma	1.0	0.00014297969688304262	0.0003153606165590718
washington cnn	1.0	0.00014297969688304262	0.0011627938804924106
22 medical	1.0	0.00014297969688304262	0.0010875767212605567
activity pfaus	1.0	0.00014297969688304262	0.0015408116371087568
28 common	1.0	0.00014297969688304262	0.0013735361150266417
works pomegranate	1.0	0.00014297969688304262	0.0012548522433426716
house won	1.0	0.00014297969688304262	0.00048263613864118685
seat belts	1.0	0.00014297969688304262	0.001826771030874842
risk sepsis	1.0	0.00014297969688304262	0.00033707890458689523
development give	1.0	0.00014297969688304262	0.0010239815192770142
magnifying glass	1.0	0.00014297969688304262	0.001826771030874842
study rules	1.0	0.00014297969688304262	0.0006343418054123565
263 women	1.0	0.00014297969688304262	0.001826771030874842
health outcome	1.0	0.00014297969688304262	0.0006120362543682406
soy rich	1.0	0.00014297969688304262	0.0015408116371087568
colon surgery	1.0	0.00014297969688304262	0.001826771030874842
face charges	1.0	0.00014297969688304262	0.0013735361150266417
war crimes	1.0	0.00014297969688304262	0.001826771030874842
1 years	1.0	0.00014297969688304262	0.0012548522433426716
israel hospital	1.0	0.00014297969688304262	0.001826771030874842
op infection	1.0	0.00014297969688304262	0.001826771030874842
creates convey	1.0	0.00014297969688304262	0.001826771030874842
backgrounds create	1.0	0.00014297969688304262	0.001826771030874842
massachusetts researchers	1.0	0.00014297969688304262	0.0015408116371087568
identified 164	1.0	0.00014297969688304262	0.0015408116371087568
included sens	1.0	0.00014297969688304262	0.0011627938804924106
ann arbor	1.0	0.00014297969688304262	0.001826771030874842
older person	1.0	0.00014297969688304262	0.0011627938804924106
influence public	1.0	0.00014297969688304262	0.0015408116371087568
political appointees	1.0	0.00014297969688304262	0.001826771030874842
saddam hussein	1.0	0.00014297969688304262	0.0011627938804924106
doctor writer	1.0	0.00014297969688304262	0.0013735361150266417
library •	1.0	0.00014297969688304262	0.0015408116371087568
treasured american	1.0	0.00014297969688304262	0.001826771030874842
268 threatened	1.0	0.00014297969688304262	0.001826771030874842
diabetes risk	1.0	0.00014297969688304262	0.0010239815192770142
state appeals	1.0	0.00014297969688304262	0.0013735361150266417
house accompanied	1.0	0.00014297969688304262	0.00048263613864118685
levels predict	1.0	0.00014297969688304262	0.0015408116371087568
high homocysteine	1.0	0.00014297969688304262	0.0008768344867263255
insurance prevent	1.0	0.00014297969688304262	0.001826771030874842
government lacks	1.0	0.00014297969688304262	0.0009203011991784416
potential presidential	1.0	0.00014297969688304262	0.0012548522433426716
passed legislation	1.0	0.00014297969688304262	0.0011627938804924106
humans raises	1.0	0.00014297969688304262	0.0008768344867263255
risk rare	1.0	0.00014297969688304262	0.00033707890458689523
cognitive difficulties	1.0	0.00014297969688304262	0.0011627938804924106
top spot	1.0	0.00014297969688304262	0.0013735361150266417
september 3	1.0	0.00014297969688304262	0.0012548522433426716
principal deputy	1.0	0.00014297969688304262	0.001826771030874842
payoff pfaus	1.0	0.00014297969688304262	0.001826771030874842
unit baer	1.0	0.00014297969688304262	0.001826771030874842
called outreach	1.0	0.00014297969688304262	0.0010875767212605567
roosevelt room	1.0	0.00014297969688304262	0.001826771030874842
higher total	1.0	0.00014297969688304262	0.0011627938804924106
american land	1.0	0.00014297969688304262	0.0009688928495765864
uncomplicated pregnancy	1.0	0.00014297969688304262	0.001826771030874842
vote cnn	1.0	0.00014297969688304262	0.0008016173274944714
dysfunction product	1.0	0.00014297969688304262	0.0013735361150266417
stopped early	1.0	0.00014297969688304262	0.001826771030874842
increasing study	1.0	0.00014297969688304262	0.0015408116371087568
fair market	1.0	0.00014297969688304262	0.001826771030874842
nice person	1.0	0.00014297969688304262	0.001826771030874842
language barriers	1.0	0.00014297969688304262	0.001826771030874842
school education	1.0	0.00014297969688304262	0.0008375140624340937
adverse pregnancy	1.0	0.00014297969688304262	0.0015408116371087568
surgeon general	1.0	0.00014297969688304262	0.001826771030874842
postpartum period	1.0	0.00014297969688304262	0.0015408116371087568
thanked stevens	1.0	0.00014297969688304262	0.001826771030874842
landmark 1973	1.0	0.00014297969688304262	0.001826771030874842
troubled diagnostician	1.0	0.00014297969688304262	0.001826771030874842
rare plants	1.0	0.00014297969688304262	0.0012548522433426716
investigators initiated	1.0	0.00014297969688304262	0.0008768344867263255
merck manual	1.0	0.00014297969688304262	0.001826771030874842
court judge	1.0	0.00014297969688304262	0.0006120362543682406
indiana democrats	1.0	0.00014297969688304262	0.0015408116371087568
stroke 73	1.0	0.00014297969688304262	0.0006829334558105011
university medical	1.0	0.00014297969688304262	0.0010239815192770142
repeatedly deflected	1.0	0.00014297969688304262	0.001826771030874842
house part	1.0	0.00014297969688304262	0.00048263613864118685
suggest breast	1.0	0.00014297969688304262	0.0015408116371087568
bill simply	1.0	0.00014297969688304262	0.000570746603428814
mild tussle	1.0	0.00014297969688304262	0.001826771030874842
risks government	1.0	0.00014297969688304262	0.001826771030874842
simply adds	1.0	0.00014297969688304262	0.001826771030874842
law clerk	1.0	0.00014297969688304262	0.0008016173274944714
stohr head	1.0	0.00014297969688304262	0.0013735361150266417
cards close	1.0	0.00014297969688304262	0.001826771030874842
capitol hill	1.0	0.00014297969688304262	0.001826771030874842
court senate	1.0	0.00014297969688304262	0.0006120362543682406
vegetables appears	1.0	0.00014297969688304262	0.0015408116371087568
writing stories	1.0	0.00014297969688304262	0.0011627938804924106
cancer speaking	1.0	0.00014297969688304262	0.0005515546686680083
health officials	1.0	0.00014297969688304262	0.0006120362543682406
rats seeking	1.0	0.00014297969688304262	0.0010875767212605567
folate high	1.0	0.00014297969688304262	0.0012548522433426716
2 diabetes	1.0	0.00014297969688304262	0.0013735361150266417
vermont quit	1.0	0.00014297969688304262	0.001826771030874842
adequately answer	1.0	0.00014297969688304262	0.001826771030874842
confirmation votes	1.0	0.00014297969688304262	0.0012548522433426716
treat sexual	1.0	0.00014297969688304262	0.0013735361150266417
ways foster	1.0	0.00014297969688304262	0.001826771030874842
risk cutting	1.0	0.00014297969688304262	0.00033707890458689523
leave medicine	1.0	0.00014297969688304262	0.0012548522433426716
52 supreme	1.0	0.00014297969688304262	0.001826771030874842
laughing gas	1.0	0.00014297969688304262	0.001826771030874842
1 268	1.0	0.00014297969688304262	0.0012548522433426716
treat female	1.0	0.00014297969688304262	0.0013735361150266417
smith medpage	1.0	0.00014297969688304262	0.0015408116371087568
patients thought	1.0	0.00014297969688304262	0.0006829334558105011
beans vegetables	1.0	0.00014297969688304262	0.001826771030874842
screening service	1.0	0.00014297969688304262	0.001826771030874842
prevent rejection	1.0	0.00014297969688304262	0.0015408116371087568
cancer vaccines	1.0	0.00014297969688304262	0.0005515546686680083
appeals judge	1.0	0.00014297969688304262	0.0015408116371087568
candidates bush	1.0	0.00014297969688304262	0.0015408116371087568
h5n1 strain	1.0	0.00014297969688304262	0.0011627938804924106
panic stohr	1.0	0.00014297969688304262	0.001826771030874842
5 years	1.0	0.00014297969688304262	0.001826771030874842
rancher contends	1.0	0.00014297969688304262	0.001826771030874842
crony dr	1.0	0.00014297969688304262	0.001826771030874842
run jail	1.0	0.00014297969688304262	0.0012548522433426716
program noted	1.0	0.00014297969688304262	0.0013735361150266417
bad history	1.0	0.00014297969688304262	0.001826771030874842
divided court	1.0	0.00014297969688304262	0.001826771030874842
government handouts	1.0	0.00014297969688304262	0.0009203011991784416
justice scalia	1.0	0.00014297969688304262	0.0007685955324072721
works isn	1.0	0.00014297969688304262	0.0012548522433426716
30 year	1.0	0.00014297969688304262	0.0015408116371087568
study reported	1.0	0.00014297969688304262	0.0006343418054123565
roberts 22	1.0	0.00014297969688304262	0.00038427914658589334
court roberts	1.0	0.00014297969688304262	0.0006120362543682406
government health	1.0	0.00014297969688304262	0.0009203011991784416
individual mysteries	1.0	0.00014297969688304262	0.001826771030874842
avian flu	1.0	0.00014297969688304262	0.001826771030874842
roberts sen	1.0	0.00014297969688304262	0.00038427914658589334
community health	1.0	0.00014297969688304262	0.0015408116371087568
american wildlife	1.0	0.00014297969688304262	0.0009688928495765864
diagnostic codes	1.0	0.00014297969688304262	0.001826771030874842
potent hybrid	1.0	0.00014297969688304262	0.001826771030874842
surgery hispanics	1.0	0.00014297969688304262	0.0012548522433426716
164 women	1.0	0.00014297969688304262	0.001826771030874842
equality california	1.0	0.00014297969688304262	0.0015408116371087568
clinically significant	1.0	0.00014297969688304262	0.001826771030874842
california arnold	1.0	0.00014297969688304262	0.0009203011991784416
amino acid	1.0	0.00014297969688304262	0.001826771030874842
steroid hormones	1.0	0.00014297969688304262	0.001826771030874842
lose weight	1.0	0.00014297969688304262	0.0013735361150266417
warned sen	1.0	0.00014297969688304262	0.001826771030874842
swap genes	1.0	0.00014297969688304262	0.001826771030874842
dutch researchers	1.0	0.00014297969688304262	0.001826771030874842
lawmakers approved	1.0	0.00014297969688304262	0.0015408116371087568
14 hours	1.0	0.00014297969688304262	0.001826771030874842
meantime foster	1.0	0.00014297969688304262	0.001826771030874842
eliminate critical	1.0	0.00014297969688304262	0.0015408116371087568
faces war	1.0	0.00014297969688304262	0.0015408116371087568
home state	1.0	0.00014297969688304262	0.0013735361150266417
important public	1.0	0.00014297969688304262	0.0013735361150266417
putting words	1.0	0.00014297969688304262	0.001826771030874842
gay rights	1.0	0.00014297969688304262	0.0012548522433426716
medical insurance	1.0	0.00014297969688304262	0.0005332159962574519
effectiveness pt	1.0	0.00014297969688304262	0.001826771030874842
boreal toad	1.0	0.00014297969688304262	0.001826771030874842
invited guests	1.0	0.00014297969688304262	0.0015408116371087568
mammals scientists	1.0	0.00014297969688304262	0.0012548522433426716
schwarzenegger noted	1.0	0.00014297969688304262	0.0009688928495765864
emmy winning	1.0	0.00014297969688304262	0.0015408116371087568
bleeding complications	1.0	0.00014297969688304262	0.001826771030874842
monitor women	1.0	0.00014297969688304262	0.001826771030874842
men experienced	1.0	0.00014297969688304262	0.0008375140624340937
politics animals	1.0	0.00014297969688304262	0.001826771030874842
130th annual	1.0	0.00014297969688304262	0.001826771030874842
plays russian	1.0	0.00014297969688304262	0.001826771030874842
dr allen	1.0	0.00014297969688304262	0.0008016173274944714
lead researcher	1.0	0.00014297969688304262	0.0013735361150266417
packs punch	1.0	0.00014297969688304262	0.0015408116371087568
aids disease	1.0	0.00014297969688304262	0.0015408116371087568
sharply statins	1.0	0.00014297969688304262	0.001826771030874842
marriage equality	1.0	0.00014297969688304262	0.0010875767212605567
danish researchers	1.0	0.00014297969688304262	0.001826771030874842
meats beans	1.0	0.00014297969688304262	0.001826771030874842
20 million	1.0	0.00014297969688304262	0.0015408116371087568
eventually blossomed	1.0	0.00014297969688304262	0.001826771030874842
animal model	1.0	0.00014297969688304262	0.0015408116371087568
guests watch	1.0	0.00014297969688304262	0.001826771030874842
state constitution	1.0	0.00014297969688304262	0.0013735361150266417
men researchers	1.0	0.00014297969688304262	0.0008375140624340937
sons joined	1.0	0.00014297969688304262	0.0015408116371087568
stroke patients	1.0	0.00014297969688304262	0.0006829334558105011
heart attack	1.0	0.00014297969688304262	0.0010239815192770142
associate white	1.0	0.00014297969688304262	0.0015408116371087568
republican party	1.0	0.00014297969688304262	0.0015408116371087568
system hiv	1.0	0.00014297969688304262	0.0011627938804924106
mark leno	1.0	0.00014297969688304262	0.0015408116371087568
make political	1.0	0.00014297969688304262	0.0013735361150266417
show titled	1.0	0.00014297969688304262	0.0008016173274944714
surgery cancer	1.0	0.00014297969688304262	0.0012548522433426716
potential candidate	1.0	0.00014297969688304262	0.0012548522433426716
expert consultant	1.0	0.00014297969688304262	0.001826771030874842
wife watched	1.0	0.00014297969688304262	0.0010875767212605567
health organization	1.0	0.00014297969688304262	0.0006120362543682406
216 206	1.0	0.00014297969688304262	0.001826771030874842
hallmark hall	1.0	0.00014297969688304262	0.001826771030874842
international classification	1.0	0.00014297969688304262	0.0015408116371087568
large government	1.0	0.00014297969688304262	0.0013735361150266417
incipient alzheimer	1.0	0.00014297969688304262	0.001826771030874842
time women	1.0	0.00014297969688304262	0.0007685955324072721
senate gallery	1.0	0.00014297969688304262	0.0007685955324072721
death warrant	1.0	0.00014297969688304262	0.0009688928495765864
francisco contradicted	1.0	0.00014297969688304262	0.0015408116371087568
confirm justice	1.0	0.00014297969688304262	0.0015408116371087568
investigator cheryl	1.0	0.00014297969688304262	0.001826771030874842
operative infection	1.0	0.00014297969688304262	0.001826771030874842
week researchers	1.0	0.00014297969688304262	0.0010239815192770142
sens frist	1.0	0.00014297969688304262	0.0015408116371087568
ron wyden	1.0	0.00014297969688304262	0.001826771030874842
medical mysteries	1.0	0.00014297969688304262	0.0005332159962574519
health screening	1.0	0.00014297969688304262	0.0006120362543682406
land rights	1.0	0.00014297969688304262	0.0015408116371087568
senate fails	1.0	0.00014297969688304262	0.0007685955324072721
9 icd	1.0	0.00014297969688304262	0.0012548522433426716
house resources	1.0	0.00014297969688304262	0.00048263613864118685
40 year	1.0	0.00014297969688304262	0.0015408116371087568
foreign lawyer	1.0	0.00014297969688304262	0.001826771030874842
administrative pressures	1.0	0.00014297969688304262	0.001826771030874842
approved pt	1.0	0.00014297969688304262	0.0012548522433426716
scientific determinations	1.0	0.00014297969688304262	0.0013735361150266417
lawyer kennedy	1.0	0.00014297969688304262	0.0015408116371087568
elevated cholesterol	1.0	0.00014297969688304262	0.001826771030874842
strokes occurred	1.0	0.00014297969688304262	0.0011627938804924106
researchers note	1.0	0.00014297969688304262	0.00048263613864118685
senators upheld	1.0	0.00014297969688304262	0.0013735361150266417
2 44	1.0	0.00014297969688304262	0.0013735361150266417
sen jim	1.0	0.00014297969688304262	0.0010875767212605567
future saddam	1.0	0.00014297969688304262	0.0013735361150266417
cancer drugs	1.0	0.00014297969688304262	0.0005515546686680083
pain medication	1.0	0.00014297969688304262	0.001826771030874842
professional experience	1.0	0.00014297969688304262	0.001826771030874842
increasing lethality	1.0	0.00014297969688304262	0.0015408116371087568
foster cites	1.0	0.00014297969688304262	0.0005515546686680083
spontaneous intracerebral	1.0	0.00014297969688304262	0.001826771030874842
minority candidates	1.0	0.00014297969688304262	0.001826771030874842
elderly tverdal	1.0	0.00014297969688304262	0.0015408116371087568
steps needed	1.0	0.00014297969688304262	0.0015408116371087568
female sexual	1.0	0.00014297969688304262	0.0010875767212605567
erectile response	1.0	0.00014297969688304262	0.0015408116371087568
180 days	1.0	0.00014297969688304262	0.0015408116371087568
president chooses	1.0	0.00014297969688304262	0.0009688928495765864
bush sources	1.0	0.00014297969688304262	0.0008016173274944714
foster decided	1.0	0.00014297969688304262	0.0005515546686680083
impeachment case	1.0	0.00014297969688304262	0.001826771030874842
episode explored	1.0	0.00014297969688304262	0.0015408116371087568
25 28	1.0	0.00014297969688304262	0.001826771030874842
percent reduction	1.0	0.00014297969688304262	0.0010239815192770142
researchers show	1.0	0.00014297969688304262	0.00048263613864118685
post op	1.0	0.00014297969688304262	0.0013735361150266417
underwent colon	1.0	0.00014297969688304262	0.001826771030874842
conservative kennedy	1.0	0.00014297969688304262	0.001826771030874842
9 15	1.0	0.00014297969688304262	0.0012548522433426716
