bigram	frequency	relative frequency	mutual information
onto some	1.0	1.6828783952071623e-05	0.00023324892077383375
this parisian	1.0	1.6828783952071623e-05	1.584016244737902e-05
afford to	1.0	1.6828783952071623e-05	0.00023324892077383375
and irritably	1.0	1.6828783952071623e-05	-9.62978090082341e-05
activities in	1.0	1.6828783952071623e-05	0.000266906488677977
suit sat	1.0	1.6828783952071623e-05	0.00018875603615576766
ring raucously	1.0	1.6828783952071623e-05	0.00021356050568443403
their searchlight	1.0	1.6828783952071623e-05	1.8680598221683904e-05
quivering fledglings	1.0	1.6828783952071623e-05	0.000266906488677977
monument glistened	1.0	1.6828783952071623e-05	0.00023324892077383375
quite so	1.0	1.6828783952071623e-05	0.00013227621706140403
rather wearily	1.0	1.6828783952071623e-05	0.00013541005316222466
afternoon sun	1.0	1.6828783952071623e-05	0.00012393157994237117
and sped	1.0	1.6828783952071623e-05	-9.62978090082341e-05
that any	1.0	1.6828783952071623e-05	-4.3469706039966e-05
not smelled	1.0	1.6828783952071623e-05	-1.2270272416958423e-05
building except	1.0	1.6828783952071623e-05	0.00017241774975779243
come when	1.0	1.6828783952071623e-05	6.974109555329013e-05
hafta do	1.0	1.6828783952071623e-05	0.00023324892077383375
trolls and	1.0	1.6828783952071623e-05	0.000266906488677977
slit breeches	1.0	1.6828783952071623e-05	0.0001995913528696905
palpably absurd	1.0	1.6828783952071623e-05	0.000266906488677977
majdan tartarski	1.0	1.6828783952071623e-05	0.000266906488677977
another child	1.0	1.6828783952071623e-05	7.694801572941505e-05
married our	1.0	1.6828783952071623e-05	0.000150470434063952
hit him	1.0	1.6828783952071623e-05	0.0001995913528696905
manage it	1.0	1.6828783952071623e-05	0.000266906488677977
and convincingly	1.0	1.6828783952071623e-05	-9.62978090082341e-05
and secured	1.0	1.6828783952071623e-05	-9.62978090082341e-05
job right	1.0	1.6828783952071623e-05	0.00016021452269089103
the skirt	1.0	1.6828783952071623e-05	-0.000133265298317125
did it	1.0	1.6828783952071623e-05	3.3238335289022094e-05
to pull	1.0	1.6828783952071623e-05	-8.852863077988173e-05
after death	1.0	1.6828783952071623e-05	6.273667983755522e-05
her constant	1.0	1.6828783952071623e-05	-2.5577708131940024e-05
a minimum	1.0	1.6828783952071623e-05	-8.280132850085183e-05
housing and	1.0	1.6828783952071623e-05	0.000266906488677977
to suggest	1.0	1.6828783952071623e-05	-8.852863077988173e-05
facility in	1.0	1.6828783952071623e-05	0.000266906488677977
simmons carried	1.0	1.6828783952071623e-05	0.00016593378496554729
feet felt	1.0	1.6828783952071623e-05	0.00011907176676424945
us till	1.0	1.6828783952071623e-05	9.156895828085307e-05
some morsel	1.0	1.6828783952071623e-05	4.84065022645384e-05
patient whisper	1.0	1.6828783952071623e-05	0.00023324892077383375
ray was	1.0	1.6828783952071623e-05	0.000266906488677977
burial would	1.0	1.6828783952071623e-05	0.0001995913528696905
what ole	1.0	1.6828783952071623e-05	1.1362850386836351e-05
him coldly	1.0	1.6828783952071623e-05	-2.1788904544592022e-05
flesh as	1.0	1.6828783952071623e-05	0.00014624536987614754
shout with	1.0	1.6828783952071623e-05	0.0001995913528696905
slightly opened	1.0	1.6828783952071623e-05	0.00018875603615576766
thoughtfully i	1.0	1.6828783952071623e-05	0.000266906488677977
of plenitude	1.0	1.6828783952071623e-05	-8.578341134140178e-05
his current	1.0	1.6828783952071623e-05	-5.737781848676727e-05
the necessity	1.0	1.6828783952071623e-05	-0.000133265298317125
never was	1.0	1.6828783952071623e-05	5.924181897846127e-05
school his	1.0	1.6828783952071623e-05	0.00011681286615980876
arranging himself	1.0	1.6828783952071623e-05	0.00018875603615576766
thirty caliber	1.0	1.6828783952071623e-05	0.00014235868758945454
the waldensian	1.0	1.6828783952071623e-05	-0.000133265298317125
coughlin what	1.0	1.6828783952071623e-05	0.00017990293778029075
people moved	1.0	1.6828783952071623e-05	8.65843182825651e-05
flies over	1.0	1.6828783952071623e-05	0.00023324892077383375
my closed	1.0	1.6828783952071623e-05	3.017857640516728e-05
gulped shivery	1.0	1.6828783952071623e-05	0.000266906488677977
house opera	1.0	1.6828783952071623e-05	6.0609729331439834e-05
and of	1.0	1.6828783952071623e-05	-9.62978090082341e-05
was situated	1.0	1.6828783952071623e-05	-7.274668308748383e-05
i shoved	1.0	1.6828783952071623e-05	-4.2566664511826355e-05
their minds	1.0	1.6828783952071623e-05	1.8680598221683904e-05
lush garden	1.0	1.6828783952071623e-05	0.000266906488677977
a kick	1.0	1.6828783952071623e-05	-8.280132850085183e-05
enervation of	1.0	1.6828783952071623e-05	0.000266906488677977
fletcher would	1.0	1.6828783952071623e-05	0.00018875603615576766
look caught	1.0	1.6828783952071623e-05	8.315529825566551e-05
junction of	1.0	1.6828783952071623e-05	0.00023324892077383375
up pictures	1.0	1.6828783952071623e-05	1.1868663359551226e-05
hierarchy of	1.0	1.6828783952071623e-05	0.000266906488677977
was vaguely	1.0	1.6828783952071623e-05	-7.274668308748383e-05
the girlish	1.0	1.6828783952071623e-05	-0.000133265298317125
be dying	1.0	1.6828783952071623e-05	-2.3540545551689577e-06
him lightly	1.0	1.6828783952071623e-05	-2.1788904544592022e-05
she tried	1.0	1.6828783952071623e-05	-2.8872938449734315e-05
500 annually	1.0	1.6828783952071623e-05	0.00023324892077383375
summer people	1.0	1.6828783952071623e-05	0.00012655695478674776
over eli	1.0	1.6828783952071623e-05	4.138598387702477e-05
tripod and	1.0	1.6828783952071623e-05	0.000266906488677977
to roll	1.0	1.6828783952071623e-05	-8.852863077988173e-05
a speck	1.0	1.6828783952071623e-05	-8.280132850085183e-05
widow of	1.0	1.6828783952071623e-05	0.00023324892077383375
two children	1.0	1.6828783952071623e-05	5.412576453919467e-05
woman even	1.0	1.6828783952071623e-05	9.426729723558308e-05
up slit	1.0	1.6828783952071623e-05	1.1868663359551226e-05
that though	1.0	1.6828783952071623e-05	-4.3469706039966e-05
would papa	1.0	1.6828783952071623e-05	-8.576508962906282e-06
hotels or	1.0	1.6828783952071623e-05	0.00021356050568443403
hire a	1.0	1.6828783952071623e-05	0.000266906488677977
says surely	1.0	1.6828783952071623e-05	0.00017241774975779243
paintings portraits	1.0	1.6828783952071623e-05	0.000266906488677977
positions ahead	1.0	1.6828783952071623e-05	0.00023324892077383375
crawling men	1.0	1.6828783952071623e-05	0.00018875603615576766
read easily	1.0	1.6828783952071623e-05	0.00014235868758945454
embankment and	1.0	1.6828783952071623e-05	0.00023324892077383375
character of	1.0	1.6828783952071623e-05	0.0001995913528696905
open bay	1.0	1.6828783952071623e-05	0.00010175248525808141
hot all	1.0	1.6828783952071623e-05	0.00013876018185364917
here too	1.0	1.6828783952071623e-05	6.0609729331439834e-05
preaching the	1.0	1.6828783952071623e-05	0.00023324892077383375
brownish ones	1.0	1.6828783952071623e-05	0.000266906488677977
surely i	1.0	1.6828783952071623e-05	0.0001995913528696905
hear what	1.0	1.6828783952071623e-05	0.00011258780197200428
of absurdity	1.0	1.6828783952071623e-05	-8.578341134140178e-05
to warsaw	1.0	1.6828783952071623e-05	-8.852863077988173e-05
importance the	1.0	1.6828783952071623e-05	0.00018875603615576766
summer so	1.0	1.6828783952071623e-05	0.00012655695478674776
dutch manors	1.0	1.6828783952071623e-05	0.00021356050568443403
with three	1.0	1.6828783952071623e-05	-3.318032694033853e-05
him andrei	1.0	1.6828783952071623e-05	-2.1788904544592022e-05
stairs his	1.0	1.6828783952071623e-05	0.00013541005316222466
arms there	1.0	1.6828783952071623e-05	0.00013227621706140403
unless god	1.0	1.6828783952071623e-05	0.00017241774975779243
part who	1.0	1.6828783952071623e-05	0.00010870111968531128
piercing through	1.0	1.6828783952071623e-05	0.000266906488677977
that someday	1.0	1.6828783952071623e-05	-4.3469706039966e-05
newfoundland sat	1.0	1.6828783952071623e-05	0.000266906488677977
like dancing	1.0	1.6828783952071623e-05	2.1697568787625014e-05
the excitement	1.0	1.6828783952071623e-05	-0.000133265298317125
androfski had	1.0	1.6828783952071623e-05	0.00021356050568443403
near that	1.0	1.6828783952071623e-05	0.00010870111968531128
tip the	1.0	1.6828783952071623e-05	0.0001995913528696905
years since	1.0	1.6828783952071623e-05	8.315529825566551e-05
curly silver	1.0	1.6828783952071623e-05	0.00023324892077383375
best lace	1.0	1.6828783952071623e-05	0.00014624536987614754
the additional	1.0	1.6828783952071623e-05	-0.000133265298317125
the tallahoosa	1.0	1.6828783952071623e-05	-0.000133265298317125
soldiers grounded	1.0	1.6828783952071623e-05	0.00014624536987614754
unhappy romances	1.0	1.6828783952071623e-05	0.00023324892077383375
private life	1.0	1.6828783952071623e-05	0.00017241774975779243
you bastard	1.0	1.6828783952071623e-05	-1.1175529610541688e-05
young girls	1.0	1.6828783952071623e-05	0.00010686853969734802
whigs and	1.0	1.6828783952071623e-05	0.000266906488677977
slowly deliciously	1.0	1.6828783952071623e-05	0.00013541005316222466
is pulling	1.0	1.6828783952071623e-05	2.3279389646470883e-05
a whisper	1.0	1.6828783952071623e-05	-8.280132850085183e-05
poor espionage	1.0	1.6828783952071623e-05	0.00013541005316222466
alabaster cockatoo	1.0	1.6828783952071623e-05	0.00023324892077383375
half a	1.0	1.6828783952071623e-05	0.00012655695478674776
apologetically scuse	1.0	1.6828783952071623e-05	0.00023324892077383375
energetic trim	1.0	1.6828783952071623e-05	0.000266906488677977
in signing	1.0	1.6828783952071623e-05	-6.713856209802449e-05
when joe	1.0	1.6828783952071623e-05	1.1615098259574532e-05
box he	1.0	1.6828783952071623e-05	0.00012393157994237117
rejected hospital	1.0	1.6828783952071623e-05	0.00023324892077383375
organization he	1.0	1.6828783952071623e-05	0.00023324892077383375
two feet	1.0	1.6828783952071623e-05	5.412576453919467e-05
absently on	1.0	1.6828783952071623e-05	0.00021356050568443403
new black	1.0	1.6828783952071623e-05	7.792901083760786e-05
task but	1.0	1.6828783952071623e-05	0.00021356050568443403
pointing to	1.0	1.6828783952071623e-05	0.000266906488677977
reason human	1.0	1.6828783952071623e-05	0.000150470434063952
the narrow	1.0	1.6828783952071623e-05	-0.000133265298317125
had belonged	1.0	1.6828783952071623e-05	-5.310275504315981e-05
discovering that	1.0	1.6828783952071623e-05	0.000266906488677977
did if	1.0	1.6828783952071623e-05	3.3238335289022094e-05
fat bees	1.0	1.6828783952071623e-05	0.000150470434063952
could expect	1.0	1.6828783952071623e-05	1.80990630518197e-05
too awful	1.0	1.6828783952071623e-05	6.729229401731645e-05
has shot	1.0	1.6828783952071623e-05	0.00010686853969734802
after supper	1.0	1.6828783952071623e-05	6.273667983755522e-05
city a	1.0	1.6828783952071623e-05	0.00011681286615980876
pharmacist and	1.0	1.6828783952071623e-05	0.000266906488677977
of pleasure	1.0	1.6828783952071623e-05	-8.578341134140178e-05
never permitted	1.0	1.6828783952071623e-05	5.924181897846127e-05
corpse of	1.0	1.6828783952071623e-05	0.000266906488677977
the article	1.0	1.6828783952071623e-05	-0.000133265298317125
gone sight	1.0	1.6828783952071623e-05	0.00010510261394950596
vision on	1.0	1.6828783952071623e-05	0.00018875603615576766
moonlight coming	1.0	1.6828783952071623e-05	0.00018875603615576766
oil painting	1.0	1.6828783952071623e-05	0.00017241774975779243
trouble miss	1.0	1.6828783952071623e-05	0.00014624536987614754
mother jacopo	1.0	1.6828783952071623e-05	0.00013541005316222466
invariable and	1.0	1.6828783952071623e-05	0.000266906488677977
janitor one	1.0	1.6828783952071623e-05	0.000266906488677977
squad for	1.0	1.6828783952071623e-05	0.00016593378496554729
go between	1.0	1.6828783952071623e-05	5.791139037670983e-05
boulevard was	1.0	1.6828783952071623e-05	0.00023324892077383375
a fleck	1.0	1.6828783952071623e-05	-8.280132850085183e-05
binding halfway	1.0	1.6828783952071623e-05	0.000266906488677977
that disturbed	1.0	1.6828783952071623e-05	-4.3469706039966e-05
big oil	1.0	1.6828783952071623e-05	7.504355178116803e-05
of going	1.0	1.6828783952071623e-05	-8.578341134140178e-05
time virginia	1.0	1.6828783952071623e-05	4.1855143143218224e-05
rimless glasses	1.0	1.6828783952071623e-05	0.000266906488677977
anything happen	1.0	1.6828783952071623e-05	0.00010339866345743338
marked the	1.0	1.6828783952071623e-05	0.000266906488677977
at five	1.0	1.6828783952071623e-05	-2.3781290950566247e-05
now drive	1.0	1.6828783952071623e-05	3.055066716310191e-05
your number	1.0	1.6828783952071623e-05	8.54141988601062e-05
brought a	1.0	1.6828783952071623e-05	0.00011907176676424945
autumn afternoon	1.0	1.6828783952071623e-05	0.0001995913528696905
that dry	1.0	1.6828783952071623e-05	-4.3469706039966e-05
removed one	1.0	1.6828783952071623e-05	0.00018875603615576766
barren woman	1.0	1.6828783952071623e-05	0.00021356050568443403
bottles of	1.0	1.6828783952071623e-05	0.000266906488677977
his workshop	1.0	1.6828783952071623e-05	-5.737781848676727e-05
john stiffened	1.0	1.6828783952071623e-05	8.54141988601062e-05
kid if	1.0	1.6828783952071623e-05	0.00010339866345743338
race of	1.0	1.6828783952071623e-05	0.00021356050568443403
god maybe	1.0	1.6828783952071623e-05	7.995253722303988e-05
their hostess	1.0	1.6828783952071623e-05	1.8680598221683904e-05
musket roared	1.0	1.6828783952071623e-05	0.00017990293778029075
county past	1.0	1.6828783952071623e-05	0.0001995913528696905
indirection in	1.0	1.6828783952071623e-05	0.000266906488677977
of punishment	1.0	1.6828783952071623e-05	-8.578341134140178e-05
the inmates	1.0	1.6828783952071623e-05	-0.000133265298317125
their journey	1.0	1.6828783952071623e-05	1.8680598221683904e-05
a widespread	1.0	1.6828783952071623e-05	-8.280132850085183e-05
my place	1.0	1.6828783952071623e-05	3.017857640516728e-05
longest he	1.0	1.6828783952071623e-05	0.000266906488677977
too because	1.0	1.6828783952071623e-05	6.729229401731645e-05
sure everything	1.0	1.6828783952071623e-05	0.0001106055836335583
tries to	1.0	1.6828783952071623e-05	0.000266906488677977
not accept	1.0	1.6828783952071623e-05	-1.2270272416958423e-05
ignored shelley	1.0	1.6828783952071623e-05	0.0001995913528696905
them god	1.0	1.6828783952071623e-05	1.695647842244546e-05
off i	1.0	1.6828783952071623e-05	6.496108125311753e-05
pride he	1.0	1.6828783952071623e-05	0.00018875603615576766
em they	1.0	1.6828783952071623e-05	0.00018875603615576766
and straight	1.0	1.6828783952071623e-05	-9.62978090082341e-05
gray face	1.0	1.6828783952071623e-05	0.00012144090034748117
came swiftly	1.0	1.6828783952071623e-05	4.786994866926993e-05
in whose	1.0	1.6828783952071623e-05	-6.713856209802449e-05
guidance to	1.0	1.6828783952071623e-05	0.000266906488677977
dripped on	1.0	1.6828783952071623e-05	0.0001995913528696905
porch resting	1.0	1.6828783952071623e-05	0.00017241774975779243
authorship become	1.0	1.6828783952071623e-05	0.000266906488677977
his apparent	1.0	1.6828783952071623e-05	-5.737781848676727e-05
said by	1.0	1.6828783952071623e-05	1.1111906126493474e-05
as clearly	1.0	1.6828783952071623e-05	-1.3491911850938769e-05
awful good	1.0	1.6828783952071623e-05	0.00017990293778029075
her pink	1.0	1.6828783952071623e-05	-2.5577708131940024e-05
willya said	1.0	1.6828783952071623e-05	0.000266906488677977
about fate	1.0	1.6828783952071623e-05	1.7239613955285163e-05
whole angelina	1.0	1.6828783952071623e-05	0.00011465439497338908
portraits on	1.0	1.6828783952071623e-05	0.00023324892077383375
motives which	1.0	1.6828783952071623e-05	0.000266906488677977
heard you	1.0	1.6828783952071623e-05	9.156895828085307e-05
policemen sat	1.0	1.6828783952071623e-05	0.000266906488677977
long interval	1.0	1.6828783952071623e-05	7.058559694882817e-05
school for	1.0	1.6828783952071623e-05	0.00011681286615980876
urns and	1.0	1.6828783952071623e-05	0.000266906488677977
old people	1.0	1.6828783952071623e-05	5.175663095596295e-05
and barges	1.0	1.6828783952071623e-05	-9.62978090082341e-05
was making	1.0	1.6828783952071623e-05	-7.274668308748383e-05
just tell	1.0	1.6828783952071623e-05	6.891103078824456e-05
mourners on	1.0	1.6828783952071623e-05	0.00023324892077383375
of conscience	1.0	1.6828783952071623e-05	-8.578341134140178e-05
fought it	1.0	1.6828783952071623e-05	0.000266906488677977
handsome fine	1.0	1.6828783952071623e-05	0.0001995913528696905
country boy	1.0	1.6828783952071623e-05	0.0001550984682516244
fifty pound	1.0	1.6828783952071623e-05	0.0001550984682516244
a bedside	1.0	1.6828783952071623e-05	-8.280132850085183e-05
little as	1.0	1.6828783952071623e-05	5.233816612582715e-05
a reason	1.0	1.6828783952071623e-05	-8.280132850085183e-05
a season	1.0	1.6828783952071623e-05	-8.280132850085183e-05
more exalted	1.0	1.6828783952071623e-05	5.175663095596295e-05
to leap	1.0	1.6828783952071623e-05	-8.852863077988173e-05
discuss with	1.0	1.6828783952071623e-05	0.000266906488677977
poland andrei	1.0	1.6828783952071623e-05	0.00017990293778029075
went south	1.0	1.6828783952071623e-05	5.473656009337527e-05
neutral lines	1.0	1.6828783952071623e-05	0.00021356050568443403
flesh so	1.0	1.6828783952071623e-05	0.00014624536987614754
other mr	1.0	1.6828783952071623e-05	7.792901083760786e-05
cop martin	1.0	1.6828783952071623e-05	0.000266906488677977
parts which	1.0	1.6828783952071623e-05	0.00021356050568443403
senator i	1.0	1.6828783952071623e-05	0.000266906488677977
would all	1.0	1.6828783952071623e-05	-8.576508962906282e-06
pride in	1.0	1.6828783952071623e-05	0.00018875603615576766
jam a	1.0	1.6828783952071623e-05	0.000266906488677977
his beautiful	1.0	1.6828783952071623e-05	-5.737781848676727e-05
dripped no	1.0	1.6828783952071623e-05	0.0001995913528696905
travelled all	1.0	1.6828783952071623e-05	0.000266906488677977
her marriage	1.0	1.6828783952071623e-05	-2.5577708131940024e-05
interested way	1.0	1.6828783952071623e-05	0.00018875603615576766
kitchen leona	1.0	1.6828783952071623e-05	0.00011907176676424945
had followed	1.0	1.6828783952071623e-05	-5.310275504315981e-05
ruffled the	1.0	1.6828783952071623e-05	0.00023324892077383375
consult but	1.0	1.6828783952071623e-05	0.00023324892077383375
tumbler you	1.0	1.6828783952071623e-05	0.000266906488677977
next poem	1.0	1.6828783952071623e-05	0.00010016028995067484
fresh hot	1.0	1.6828783952071623e-05	0.00016593378496554729
impressive heap	1.0	1.6828783952071623e-05	0.00023324892077383375
never asked	1.0	1.6828783952071623e-05	5.924181897846127e-05
was giselle	1.0	1.6828783952071623e-05	-7.274668308748383e-05
being he	1.0	1.6828783952071623e-05	0.00010016028995067484
implacable as	1.0	1.6828783952071623e-05	0.000266906488677977
weeks putting	1.0	1.6828783952071623e-05	0.00016593378496554729
completely alone	1.0	1.6828783952071623e-05	0.00021356050568443403
beside kate	1.0	1.6828783952071623e-05	0.00013541005316222466
stevie his	1.0	1.6828783952071623e-05	0.00012655695478674776
been donated	1.0	1.6828783952071623e-05	2.1387295487184824e-05
butt down	1.0	1.6828783952071623e-05	0.00023324892077383375
that are	1.0	1.6828783952071623e-05	-4.3469706039966e-05
i needled	1.0	1.6828783952071623e-05	-4.2566664511826355e-05
oyabun to	1.0	1.6828783952071623e-05	0.0001995913528696905
scotch and	1.0	1.6828783952071623e-05	0.000266906488677977
blood i	1.0	1.6828783952071623e-05	0.00017241774975779243
other as	1.0	1.6828783952071623e-05	7.792901083760786e-05
watching another	1.0	1.6828783952071623e-05	0.00016021452269089103
detractor with	1.0	1.6828783952071623e-05	0.000266906488677977
girl had	1.0	1.6828783952071623e-05	0.00011465439497338908
inappropriate remark	1.0	1.6828783952071623e-05	0.000266906488677977
notes grabski	1.0	1.6828783952071623e-05	0.00023324892077383375
watson raced	1.0	1.6828783952071623e-05	9.56748626387882e-05
religious people	1.0	1.6828783952071623e-05	0.0001995913528696905
homemakers sweetheart	1.0	1.6828783952071623e-05	0.00023324892077383375
pulling in	1.0	1.6828783952071623e-05	0.0001995913528696905
laughed linda	1.0	1.6828783952071623e-05	0.00013876018185364917
rots from	1.0	1.6828783952071623e-05	0.000266906488677977
six or	1.0	1.6828783952071623e-05	0.00012655695478674776
he hesitated	1.0	1.6828783952071623e-05	-8.316181721149773e-05
the figures	1.0	1.6828783952071623e-05	-0.000133265298317125
pamphlets do	1.0	1.6828783952071623e-05	0.000266906488677977
mask of	1.0	1.6828783952071623e-05	0.000266906488677977
fresh impressions	1.0	1.6828783952071623e-05	0.00016593378496554729
were termed	1.0	1.6828783952071623e-05	7.797815456516622e-07
became silent	1.0	1.6828783952071623e-05	0.00014624536987614754
your arms	1.0	1.6828783952071623e-05	8.54141988601062e-05
if william	1.0	1.6828783952071623e-05	3.130351334897429e-05
s locker	1.0	1.6828783952071623e-05	-2.462789581840436e-05
long mynheer	1.0	1.6828783952071623e-05	7.058559694882817e-05
grace walked	1.0	1.6828783952071623e-05	0.0001995913528696905
razor slowly	1.0	1.6828783952071623e-05	0.00021356050568443403
duke d	1.0	1.6828783952071623e-05	0.000266906488677977
devil dashwood	1.0	1.6828783952071623e-05	0.00021356050568443403
old buddy	1.0	1.6828783952071623e-05	5.175663095596295e-05
his rendezvous	1.0	1.6828783952071623e-05	-5.737781848676727e-05
each religion	1.0	1.6828783952071623e-05	9.156895828085307e-05
sand fire	1.0	1.6828783952071623e-05	0.0001995913528696905
heaven and	1.0	1.6828783952071623e-05	0.0001995913528696905
his reformed	1.0	1.6828783952071623e-05	-5.737781848676727e-05
spreading out	1.0	1.6828783952071623e-05	0.00023324892077383375
chinese than	1.0	1.6828783952071623e-05	0.000266906488677977
his house	1.0	1.6828783952071623e-05	-5.737781848676727e-05
yellow sick	1.0	1.6828783952071623e-05	0.00017241774975779243
a dandelion	1.0	1.6828783952071623e-05	-8.280132850085183e-05
manner of	1.0	1.6828783952071623e-05	0.00017241774975779243
forth now	1.0	1.6828783952071623e-05	0.0001995913528696905
feelings in	1.0	1.6828783952071623e-05	0.00021356050568443403
new swimming	1.0	1.6828783952071623e-05	7.792901083760786e-05
such that	1.0	1.6828783952071623e-05	0.00010510261394950596
make comparison	1.0	1.6828783952071623e-05	7.598644754938843e-05
her soul	1.0	1.6828783952071623e-05	-2.5577708131940024e-05
he wished	1.0	1.6828783952071623e-05	-8.316181721149773e-05
now abel	1.0	1.6828783952071623e-05	3.055066716310191e-05
sleep the	1.0	1.6828783952071623e-05	0.0001550984682516244
however rousseau	1.0	1.6828783952071623e-05	0.00014624536987614754
i turned	1.0	1.6828783952071623e-05	-4.2566664511826355e-05
feeble amateur	1.0	1.6828783952071623e-05	0.00023324892077383375
sad about	1.0	1.6828783952071623e-05	0.00021356050568443403
had trouble	1.0	1.6828783952071623e-05	-5.310275504315981e-05
to manhattan	1.0	1.6828783952071623e-05	-8.852863077988173e-05
clogged with	1.0	1.6828783952071623e-05	0.00023324892077383375
be through	1.0	1.6828783952071623e-05	-2.3540545551689577e-06
punished for	1.0	1.6828783952071623e-05	0.00021356050568443403
milk in	1.0	1.6828783952071623e-05	0.00018875603615576766
studying the	1.0	1.6828783952071623e-05	0.0001995913528696905
no concern	1.0	1.6828783952071623e-05	1.956617181785526e-05
residing in	1.0	1.6828783952071623e-05	0.000266906488677977
whom life	1.0	1.6828783952071623e-05	0.00016593378496554729
was delighted	1.0	1.6828783952071623e-05	-7.274668308748383e-05
stop meddling	1.0	1.6828783952071623e-05	0.0001550984682516244
kept up	1.0	1.6828783952071623e-05	0.00013227621706140403
drizzle was	1.0	1.6828783952071623e-05	0.00021356050568443403
men lying	1.0	1.6828783952071623e-05	5.791139037670983e-05
them curiously	1.0	1.6828783952071623e-05	1.695647842244546e-05
did to	1.0	1.6828783952071623e-05	3.3238335289022094e-05
heap of	1.0	1.6828783952071623e-05	0.00023324892077383375
train inched	1.0	1.6828783952071623e-05	0.00014624536987614754
slim waisted	1.0	1.6828783952071623e-05	0.00023324892077383375
fire a	1.0	1.6828783952071623e-05	0.00012933243054293143
heroic even	1.0	1.6828783952071623e-05	0.00023324892077383375
alfresco party	1.0	1.6828783952071623e-05	0.000266906488677977
rank two	1.0	1.6828783952071623e-05	0.00018875603615576766
s scotty	1.0	1.6828783952071623e-05	-2.462789581840436e-05
reply with	1.0	1.6828783952071623e-05	0.00017990293778029075
pink dishes	1.0	1.6828783952071623e-05	0.00017990293778029075
cha chas	1.0	1.6828783952071623e-05	0.000266906488677977
store up	1.0	1.6828783952071623e-05	0.00018875603615576766
sitting when	1.0	1.6828783952071623e-05	0.00012655695478674776
declaimed where	1.0	1.6828783952071623e-05	0.00023324892077383375
the block	1.0	1.6828783952071623e-05	-0.000133265298317125
now forbidden	1.0	1.6828783952071623e-05	3.055066716310191e-05
defeated the	1.0	1.6828783952071623e-05	0.000266906488677977
men mewed	1.0	1.6828783952071623e-05	5.791139037670983e-05
around together	1.0	1.6828783952071623e-05	5.992095740993886e-05
visiting the	1.0	1.6828783952071623e-05	0.00021356050568443403
forward well	1.0	1.6828783952071623e-05	0.00017990293778029075
with ends	1.0	1.6828783952071623e-05	-3.318032694033853e-05
back sometimes	1.0	1.6828783952071623e-05	4.138598387702477e-05
they met	1.0	1.6828783952071623e-05	-1.4976969682459344e-05
in they	1.0	1.6828783952071623e-05	-6.713856209802449e-05
for again	1.0	1.6828783952071623e-05	-2.5695138917840197e-05
proclaimed desire	1.0	1.6828783952071623e-05	0.000266906488677977
civilized people	1.0	1.6828783952071623e-05	0.000266906488677977
my newest	1.0	1.6828783952071623e-05	3.017857640516728e-05
when linked	1.0	1.6828783952071623e-05	1.1615098259574532e-05
packard name	1.0	1.6828783952071623e-05	0.00021356050568443403
getting even	1.0	1.6828783952071623e-05	0.00011681286615980876
bones looming	1.0	1.6828783952071623e-05	0.000266906488677977
he regaled	1.0	1.6828783952071623e-05	-8.316181721149773e-05
where everyone	1.0	1.6828783952071623e-05	4.894905099609497e-05
gosh i	1.0	1.6828783952071623e-05	0.000266906488677977
largely disappeared	1.0	1.6828783952071623e-05	0.00023324892077383375
confusion a	1.0	1.6828783952071623e-05	0.00023324892077383375
for flight	1.0	1.6828783952071623e-05	-2.5695138917840197e-05
a nightdress	1.0	1.6828783952071623e-05	-8.280132850085183e-05
the violets	1.0	1.6828783952071623e-05	-0.000133265298317125
life between	1.0	1.6828783952071623e-05	7.995253722303988e-05
the crowded	1.0	1.6828783952071623e-05	-0.000133265298317125
still good	1.0	1.6828783952071623e-05	6.496108125311753e-05
we wished	1.0	1.6828783952071623e-05	2.9079111933411962e-05
the healthiest	1.0	1.6828783952071623e-05	-0.000133265298317125
hope of	1.0	1.6828783952071623e-05	0.00017241774975779243
until life	1.0	1.6828783952071623e-05	0.0001106055836335583
knitted them	1.0	1.6828783952071623e-05	0.000266906488677977
square when	1.0	1.6828783952071623e-05	0.00016021452269089103
on they	1.0	1.6828783952071623e-05	-2.985173633145992e-05
frail body	1.0	1.6828783952071623e-05	0.00021356050568443403
bewhiskered by	1.0	1.6828783952071623e-05	0.000266906488677977
brandon dreamed	1.0	1.6828783952071623e-05	0.00021356050568443403
milk to	1.0	1.6828783952071623e-05	0.00018875603615576766
visit like	1.0	1.6828783952071623e-05	0.00013876018185364917
call eugene	1.0	1.6828783952071623e-05	0.000150470434063952
chortling they	1.0	1.6828783952071623e-05	0.000266906488677977
with slightly	1.0	1.6828783952071623e-05	-3.318032694033853e-05
slow tapping	1.0	1.6828783952071623e-05	0.00016021452269089103
eugene carried	1.0	1.6828783952071623e-05	0.00012655695478674776
a chemist	1.0	1.6828783952071623e-05	-8.280132850085183e-05
wrack haunts	1.0	1.6828783952071623e-05	0.000266906488677977
why our	1.0	1.6828783952071623e-05	8.54141988601062e-05
tired horse	1.0	1.6828783952071623e-05	0.00016021452269089103
you open	1.0	1.6828783952071623e-05	-1.1175529610541688e-05
like trances	1.0	1.6828783952071623e-05	2.1697568787625014e-05
be kidnaped	1.0	1.6828783952071623e-05	-2.3540545551689577e-06
diminutive terrace	1.0	1.6828783952071623e-05	0.00023324892077383375
spurring and	1.0	1.6828783952071623e-05	0.000266906488677977
